,Content ID,Reactions Type,Datetime,Content Type,Category,Sentiment,Score,content_month
6812,59bb59ce-776b-4d28-85ee-c0d71c690b6a,indifferent,2021-02-12,audio,ANIMALS,neutral,20,February
6813,59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,2020-12-17,audio,ANIMALS,negative,15,December
6814,59bb59ce-776b-4d28-85ee-c0d71c690b6a,super love,2020-09-21,audio,ANIMALS,positive,75,September
6815,59bb59ce-776b-4d28-85ee-c0d71c690b6a,adore,2021-01-17,audio,ANIMALS,positive,72,January
6816,59bb59ce-776b-4d28-85ee-c0d71c690b6a,super love,2020-08-16,audio,ANIMALS,positive,75,August
6817,59bb59ce-776b-4d28-85ee-c0d71c690b6a,cherish,2021-06-10,audio,ANIMALS,positive,70,June
6818,59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,2020-12-15,audio,ANIMALS,negative,12,December
6819,59bb59ce-776b-4d28-85ee-c0d71c690b6a,interested,2021-01-08,audio,ANIMALS,positive,30,January
6820,59bb59ce-776b-4d28-85ee-c0d71c690b6a,hate,2020-07-05,audio,ANIMALS,negative,5,July
6821,59bb59ce-776b-4d28-85ee-c0d71c690b6a,adore,2021-01-11,audio,ANIMALS,positive,72,January
6822,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,2021-02-10,audio,ANIMALS,negative,0,February
6823,59bb59ce-776b-4d28-85ee-c0d71c690b6a,disgust,2020-11-04,audio,ANIMALS,negative,0,November
6824,59bb59ce-776b-4d28-85ee-c0d71c690b6a,adore,2020-08-24,audio,ANIMALS,positive,72,August
6825,59bb59ce-776b-4d28-85ee-c0d71c690b6a,worried,2020-07-19,audio,ANIMALS,negative,12,July
6826,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,worried,2021-05-16,audio,FITNESS,negative,12,May
6827,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,intrigued,2021-01-05,audio,FITNESS,positive,45,January
6828,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2021-01-06,audio,FITNESS,negative,5,January
6829,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,scared,2020-11-16,audio,FITNESS,negative,15,November
6830,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2020-10-04,audio,FITNESS,negative,5,October
6831,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,scared,2021-01-14,audio,FITNESS,negative,15,January
6832,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2021-03-03,audio,FITNESS,negative,5,March
6833,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,cherish,2021-05-06,audio,FITNESS,positive,70,May
6834,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,heart,2020-07-15,audio,FITNESS,positive,60,July
6835,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,heart,2021-03-17,audio,FITNESS,positive,60,March
6836,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,like,2021-03-14,audio,FITNESS,positive,50,March
6837,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,adore,2020-07-14,audio,FITNESS,positive,72,July
6838,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,love,2020-07-06,audio,FITNESS,positive,65,July
6839,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,adore,2021-01-04,audio,FITNESS,positive,72,January
6840,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,want,2021-01-20,audio,FITNESS,positive,70,January
6841,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2020-08-18,audio,FITNESS,negative,5,August
6842,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,want,2021-06-18,audio,FITNESS,positive,70,June
6843,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,interested,2020-12-22,audio,FITNESS,positive,30,December
6844,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,peeking,2020-12-28,audio,FITNESS,neutral,35,December
6845,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,adore,2020-07-16,audio,FITNESS,positive,72,July
6846,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,love,2020-11-17,audio,FITNESS,positive,65,November
6847,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,hate,2020-11-22,audio,FITNESS,negative,5,November
6848,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,indifferent,2021-02-17,audio,FITNESS,neutral,20,February
6849,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,intrigued,2020-09-08,audio,FITNESS,positive,45,September
6850,bb3901bd-a3d9-4f45-8b0c-0548c36385d2,dislike,2021-02-17,audio,FITNESS,negative,10,February
6851,b814490f-ff17-4f98-8fb0-cade9c2d8e61,indifferent,2020-09-03,GIF,CULTURE,neutral,20,September
6852,b814490f-ff17-4f98-8fb0-cade9c2d8e61,interested,2020-08-10,GIF,CULTURE,positive,30,August
6853,b814490f-ff17-4f98-8fb0-cade9c2d8e61,love,2020-11-04,GIF,CULTURE,positive,65,November
6854,b814490f-ff17-4f98-8fb0-cade9c2d8e61,love,2021-05-16,GIF,CULTURE,positive,65,May
6855,b814490f-ff17-4f98-8fb0-cade9c2d8e61,indifferent,2020-06-28,GIF,CULTURE,neutral,20,June
6856,b814490f-ff17-4f98-8fb0-cade9c2d8e61,indifferent,2020-10-13,GIF,CULTURE,neutral,20,October
6857,b814490f-ff17-4f98-8fb0-cade9c2d8e61,interested,2021-03-10,GIF,CULTURE,positive,30,March
6858,b814490f-ff17-4f98-8fb0-cade9c2d8e61,hate,2021-05-21,GIF,CULTURE,negative,5,May
6859,b814490f-ff17-4f98-8fb0-cade9c2d8e61,dislike,2020-11-21,GIF,CULTURE,negative,10,November
6860,72878c11-38cc-4442-bc81-7eeef47c531c,dislike,2021-05-25,GIF,ANIMALS,negative,10,May
6861,72878c11-38cc-4442-bc81-7eeef47c531c,disgust,2020-09-30,GIF,ANIMALS,negative,0,September
6862,72878c11-38cc-4442-bc81-7eeef47c531c,disgust,2021-03-31,GIF,ANIMALS,negative,0,March
6863,72878c11-38cc-4442-bc81-7eeef47c531c,want,2020-06-25,GIF,ANIMALS,positive,70,June
6864,72878c11-38cc-4442-bc81-7eeef47c531c,dislike,2020-10-25,GIF,ANIMALS,negative,10,October
6865,72878c11-38cc-4442-bc81-7eeef47c531c,interested,2021-06-03,GIF,ANIMALS,positive,30,June
6866,72878c11-38cc-4442-bc81-7eeef47c531c,dislike,2021-01-07,GIF,ANIMALS,negative,10,January
6867,72878c11-38cc-4442-bc81-7eeef47c531c,scared,2021-03-01,GIF,ANIMALS,negative,15,March
6868,72878c11-38cc-4442-bc81-7eeef47c531c,intrigued,2021-04-03,GIF,ANIMALS,positive,45,April
6869,72878c11-38cc-4442-bc81-7eeef47c531c,worried,2021-05-13,GIF,ANIMALS,negative,12,May
6870,72878c11-38cc-4442-bc81-7eeef47c531c,adore,2021-05-10,GIF,ANIMALS,positive,72,May
6871,72878c11-38cc-4442-bc81-7eeef47c531c,scared,2020-11-21,GIF,ANIMALS,negative,15,November
6872,72878c11-38cc-4442-bc81-7eeef47c531c,cherish,2021-05-25,GIF,ANIMALS,positive,70,May
6873,72878c11-38cc-4442-bc81-7eeef47c531c,worried,2020-07-17,GIF,ANIMALS,negative,12,July
6874,72878c11-38cc-4442-bc81-7eeef47c531c,heart,2020-07-28,GIF,ANIMALS,positive,60,July
6875,72878c11-38cc-4442-bc81-7eeef47c531c,heart,2021-02-08,GIF,ANIMALS,positive,60,February
6876,72878c11-38cc-4442-bc81-7eeef47c531c,hate,2021-01-19,GIF,ANIMALS,negative,5,January
6877,72878c11-38cc-4442-bc81-7eeef47c531c,super love,2020-07-24,GIF,ANIMALS,positive,75,July
6878,72878c11-38cc-4442-bc81-7eeef47c531c,super love,2021-05-02,GIF,ANIMALS,positive,75,May
6879,72878c11-38cc-4442-bc81-7eeef47c531c,adore,2020-09-15,GIF,ANIMALS,positive,72,September
6880,72878c11-38cc-4442-bc81-7eeef47c531c,want,2020-07-17,GIF,ANIMALS,positive,70,July
6881,72878c11-38cc-4442-bc81-7eeef47c531c,want,2020-07-17,GIF,ANIMALS,positive,70,July
6882,b50871e0-183e-4a1d-884b-f20fb271041b,love,2021-02-19,photo,COOKING,positive,65,February
6883,b50871e0-183e-4a1d-884b-f20fb271041b,intrigued,2021-01-31,photo,COOKING,positive,45,January
6884,b50871e0-183e-4a1d-884b-f20fb271041b,scared,2021-04-08,photo,COOKING,negative,15,April
6885,b50871e0-183e-4a1d-884b-f20fb271041b,adore,2021-01-13,photo,COOKING,positive,72,January
6886,b50871e0-183e-4a1d-884b-f20fb271041b,dislike,2020-08-06,photo,COOKING,negative,10,August
6887,b50871e0-183e-4a1d-884b-f20fb271041b,scared,2020-12-19,photo,COOKING,negative,15,December
6888,b50871e0-183e-4a1d-884b-f20fb271041b,like,2020-09-02,photo,COOKING,positive,50,September
6889,b50871e0-183e-4a1d-884b-f20fb271041b,worried,2020-09-15,photo,COOKING,negative,12,September
6890,b50871e0-183e-4a1d-884b-f20fb271041b,disgust,2020-11-17,photo,COOKING,negative,0,November
6891,b50871e0-183e-4a1d-884b-f20fb271041b,want,2020-07-17,photo,COOKING,positive,70,July
6892,b50871e0-183e-4a1d-884b-f20fb271041b,heart,2021-05-14,photo,COOKING,positive,60,May
6893,b50871e0-183e-4a1d-884b-f20fb271041b,worried,2021-05-05,photo,COOKING,negative,12,May
6894,b50871e0-183e-4a1d-884b-f20fb271041b,peeking,2020-10-23,photo,COOKING,neutral,35,October
6895,b50871e0-183e-4a1d-884b-f20fb271041b,hate,2020-07-12,photo,COOKING,negative,5,July
6896,b50871e0-183e-4a1d-884b-f20fb271041b,scared,2020-10-05,photo,COOKING,negative,15,October
6897,b50871e0-183e-4a1d-884b-f20fb271041b,interested,2020-07-30,photo,COOKING,positive,30,July
6898,b50871e0-183e-4a1d-884b-f20fb271041b,super love,2020-07-08,photo,COOKING,positive,75,July
6899,b50871e0-183e-4a1d-884b-f20fb271041b,dislike,2021-06-01,photo,COOKING,negative,10,June
6900,b50871e0-183e-4a1d-884b-f20fb271041b,indifferent,2021-05-02,photo,COOKING,neutral,20,May
6901,b50871e0-183e-4a1d-884b-f20fb271041b,cherish,2021-03-25,photo,COOKING,positive,70,March
6902,b50871e0-183e-4a1d-884b-f20fb271041b,heart,2020-09-16,photo,COOKING,positive,60,September
6903,b50871e0-183e-4a1d-884b-f20fb271041b,adore,2020-08-12,photo,COOKING,positive,72,August
6904,b50871e0-183e-4a1d-884b-f20fb271041b,want,2020-12-31,photo,COOKING,positive,70,December
6905,5163acf9-9bde-4f09-81e2-d8711e774360,like,2021-01-14,audio,HEALTHYEATING,positive,50,January
6906,5163acf9-9bde-4f09-81e2-d8711e774360,heart,2020-07-16,audio,HEALTHYEATING,positive,60,July
6907,5163acf9-9bde-4f09-81e2-d8711e774360,love,2020-10-13,audio,HEALTHYEATING,positive,65,October
6908,5163acf9-9bde-4f09-81e2-d8711e774360,super love,2021-05-22,audio,HEALTHYEATING,positive,75,May
6909,5163acf9-9bde-4f09-81e2-d8711e774360,heart,2020-12-25,audio,HEALTHYEATING,positive,60,December
6910,5163acf9-9bde-4f09-81e2-d8711e774360,want,2020-10-09,audio,HEALTHYEATING,positive,70,October
6911,5163acf9-9bde-4f09-81e2-d8711e774360,want,2020-10-05,audio,HEALTHYEATING,positive,70,October
6912,5163acf9-9bde-4f09-81e2-d8711e774360,scared,2020-06-21,audio,HEALTHYEATING,negative,15,June
6913,5163acf9-9bde-4f09-81e2-d8711e774360,cherish,2020-08-15,audio,HEALTHYEATING,positive,70,August
6914,5163acf9-9bde-4f09-81e2-d8711e774360,heart,2020-08-31,audio,HEALTHYEATING,positive,60,August
6915,5163acf9-9bde-4f09-81e2-d8711e774360,intrigued,2021-01-27,audio,HEALTHYEATING,positive,45,January
6916,802a8533-3051-4e2c-ad30-7751ece5d514,worried,2021-01-30,audio,FOOD,negative,12,January
6917,802a8533-3051-4e2c-ad30-7751ece5d514,like,2020-11-10,audio,FOOD,positive,50,November
6918,802a8533-3051-4e2c-ad30-7751ece5d514,disgust,2021-03-30,audio,FOOD,negative,0,March
6919,802a8533-3051-4e2c-ad30-7751ece5d514,intrigued,2020-08-05,audio,FOOD,positive,45,August
6920,802a8533-3051-4e2c-ad30-7751ece5d514,super love,2021-02-10,audio,FOOD,positive,75,February
6921,802a8533-3051-4e2c-ad30-7751ece5d514,love,2020-06-22,audio,FOOD,positive,65,June
6922,802a8533-3051-4e2c-ad30-7751ece5d514,adore,2020-08-27,audio,FOOD,positive,72,August
6923,802a8533-3051-4e2c-ad30-7751ece5d514,adore,2021-02-13,audio,FOOD,positive,72,February
6924,802a8533-3051-4e2c-ad30-7751ece5d514,heart,2021-05-18,audio,FOOD,positive,60,May
6925,802a8533-3051-4e2c-ad30-7751ece5d514,love,2021-06-09,audio,FOOD,positive,65,June
6926,802a8533-3051-4e2c-ad30-7751ece5d514,want,2020-12-21,audio,FOOD,positive,70,December
6927,802a8533-3051-4e2c-ad30-7751ece5d514,hate,2020-12-26,audio,FOOD,negative,5,December
6928,802a8533-3051-4e2c-ad30-7751ece5d514,love,2021-05-31,audio,FOOD,positive,65,May
6929,802a8533-3051-4e2c-ad30-7751ece5d514,interested,2020-08-22,audio,FOOD,positive,30,August
6930,802a8533-3051-4e2c-ad30-7751ece5d514,peeking,2020-12-12,audio,FOOD,neutral,35,December
6931,802a8533-3051-4e2c-ad30-7751ece5d514,indifferent,2020-08-31,audio,FOOD,neutral,20,August
6932,802a8533-3051-4e2c-ad30-7751ece5d514,heart,2020-09-11,audio,FOOD,positive,60,September
6933,802a8533-3051-4e2c-ad30-7751ece5d514,dislike,2021-01-21,audio,FOOD,negative,10,January
6934,802a8533-3051-4e2c-ad30-7751ece5d514,peeking,2021-02-23,audio,FOOD,neutral,35,February
6935,802a8533-3051-4e2c-ad30-7751ece5d514,cherish,2020-07-28,audio,FOOD,positive,70,July
6936,802a8533-3051-4e2c-ad30-7751ece5d514,dislike,2021-04-02,audio,FOOD,negative,10,April
6937,802a8533-3051-4e2c-ad30-7751ece5d514,want,2020-10-29,audio,FOOD,positive,70,October
6938,802a8533-3051-4e2c-ad30-7751ece5d514,worried,2021-01-24,audio,FOOD,negative,12,January
6939,802a8533-3051-4e2c-ad30-7751ece5d514,cherish,2021-05-16,audio,FOOD,positive,70,May
6940,802a8533-3051-4e2c-ad30-7751ece5d514,like,2020-11-25,audio,FOOD,positive,50,November
6941,802a8533-3051-4e2c-ad30-7751ece5d514,interested,2020-10-23,audio,FOOD,positive,30,October
6942,8f12f846-7528-4516-aa7c-f937d868c904,peeking,2021-02-17,GIF,CULTURE,neutral,35,February
6943,8f12f846-7528-4516-aa7c-f937d868c904,cherish,2020-07-23,GIF,CULTURE,positive,70,July
6944,8f12f846-7528-4516-aa7c-f937d868c904,scared,2020-09-26,GIF,CULTURE,negative,15,September
6945,8f12f846-7528-4516-aa7c-f937d868c904,scared,2021-05-23,GIF,CULTURE,negative,15,May
6946,8f12f846-7528-4516-aa7c-f937d868c904,dislike,2021-05-16,GIF,CULTURE,negative,10,May
6947,8f12f846-7528-4516-aa7c-f937d868c904,peeking,2021-02-10,GIF,CULTURE,neutral,35,February
6948,8f12f846-7528-4516-aa7c-f937d868c904,adore,2020-10-16,GIF,CULTURE,positive,72,October
6949,8f12f846-7528-4516-aa7c-f937d868c904,cherish,2021-01-19,GIF,CULTURE,positive,70,January
6950,8f12f846-7528-4516-aa7c-f937d868c904,intrigued,2021-03-20,GIF,CULTURE,positive,45,March
6951,8f12f846-7528-4516-aa7c-f937d868c904,want,2020-10-06,GIF,CULTURE,positive,70,October
6952,8f12f846-7528-4516-aa7c-f937d868c904,dislike,2020-08-28,GIF,CULTURE,negative,10,August
6953,8f12f846-7528-4516-aa7c-f937d868c904,disgust,2021-05-07,GIF,CULTURE,negative,0,May
6954,8f12f846-7528-4516-aa7c-f937d868c904,like,2021-05-05,GIF,CULTURE,positive,50,May
6955,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,want,2021-05-02,photo,STUDYING,positive,70,May
6956,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,indifferent,2020-08-28,photo,STUDYING,neutral,20,August
6957,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,peeking,2020-07-05,photo,STUDYING,neutral,35,July
6958,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,2021-03-14,photo,STUDYING,negative,10,March
6959,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,2021-06-14,photo,STUDYING,negative,0,June
6960,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,adore,2021-02-02,photo,STUDYING,positive,72,February
6961,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,intrigued,2021-01-22,photo,STUDYING,positive,45,January
6962,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,2021-02-04,photo,STUDYING,negative,10,February
6963,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,adore,2020-08-09,photo,STUDYING,positive,72,August
6964,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,love,2021-05-15,photo,STUDYING,positive,65,May
6965,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,2021-06-01,photo,STUDYING,negative,0,June
6966,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,like,2020-07-25,photo,STUDYING,positive,50,July
6967,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,2021-04-04,photo,STUDYING,negative,10,April
6968,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,super love,2021-05-07,photo,STUDYING,positive,75,May
6969,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,2020-08-12,photo,STUDYING,negative,0,August
6970,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,interested,2021-03-16,photo,STUDYING,positive,30,March
6971,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,adore,2021-05-10,photo,STUDYING,positive,72,May
6972,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,peeking,2020-07-06,photo,STUDYING,neutral,35,July
6973,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,indifferent,2021-04-28,photo,STUDYING,neutral,20,April
6974,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,cherish,2020-10-09,photo,STUDYING,positive,70,October
6975,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,worried,2021-03-30,photo,STUDYING,negative,12,March
6976,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,heart,2020-12-21,photo,STUDYING,positive,60,December
6977,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,intrigued,2021-01-11,photo,STUDYING,positive,45,January
6978,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,intrigued,2021-03-24,photo,STUDYING,positive,45,March
6979,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,hate,2021-03-02,photo,STUDYING,negative,5,March
6980,636e6499-b670-4cd4-a829-2c4c9e07db2a,indifferent,2020-12-31,photo,SOCCER,neutral,20,December
6981,636e6499-b670-4cd4-a829-2c4c9e07db2a,heart,2020-09-09,photo,SOCCER,positive,60,September
6982,636e6499-b670-4cd4-a829-2c4c9e07db2a,super love,2021-04-10,photo,SOCCER,positive,75,April
6983,636e6499-b670-4cd4-a829-2c4c9e07db2a,disgust,2020-10-25,photo,SOCCER,negative,0,October
6984,636e6499-b670-4cd4-a829-2c4c9e07db2a,cherish,2020-08-21,photo,SOCCER,positive,70,August
6985,636e6499-b670-4cd4-a829-2c4c9e07db2a,worried,2021-02-18,photo,SOCCER,negative,12,February
6986,636e6499-b670-4cd4-a829-2c4c9e07db2a,intrigued,2020-09-04,photo,SOCCER,positive,45,September
6987,636e6499-b670-4cd4-a829-2c4c9e07db2a,like,2020-06-20,photo,SOCCER,positive,50,June
6988,636e6499-b670-4cd4-a829-2c4c9e07db2a,dislike,2021-01-07,photo,SOCCER,negative,10,January
6989,636e6499-b670-4cd4-a829-2c4c9e07db2a,love,2020-07-23,photo,SOCCER,positive,65,July
6990,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,scared,2020-06-27,audio,TRAVEL,negative,15,June
6991,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,adore,2020-12-19,audio,TRAVEL,positive,72,December
6992,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,super love,2021-04-17,audio,TRAVEL,positive,75,April
6993,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,super love,2021-01-20,audio,TRAVEL,positive,75,January
6994,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-08-07,audio,TRAVEL,negative,10,August
6995,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2021-01-08,audio,TRAVEL,negative,10,January
6996,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,cherish,2020-07-08,audio,TRAVEL,positive,70,July
6997,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-07-21,audio,TRAVEL,negative,10,July
6998,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-06-30,audio,TRAVEL,negative,10,June
6999,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2021-04-12,audio,TRAVEL,negative,10,April
7000,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-11-02,audio,TRAVEL,negative,10,November
7001,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,intrigued,2020-10-25,audio,TRAVEL,positive,45,October
7002,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,worried,2020-10-30,audio,TRAVEL,negative,12,October
7003,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,like,2021-05-01,audio,TRAVEL,positive,50,May
7004,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,2020-09-30,audio,TRAVEL,negative,10,September
7005,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,want,2020-09-20,audio,TRAVEL,positive,70,September
7006,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,worried,2021-04-16,audio,TRAVEL,negative,12,April
7007,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,intrigued,2021-01-14,audio,TRAVEL,positive,45,January
7008,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,interested,2020-08-21,audio,TRAVEL,positive,30,August
7009,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,2021-01-08,audio,TRAVEL,positive,60,January
7010,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,peeking,2020-07-25,audio,TRAVEL,neutral,35,July
7011,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,2021-02-02,audio,TRAVEL,positive,60,February
7012,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,2020-12-10,audio,TRAVEL,positive,60,December
7013,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,love,2021-03-21,audio,TRAVEL,positive,65,March
7014,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,2020-10-03,audio,TRAVEL,positive,60,October
7015,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,hate,2020-12-30,audio,TRAVEL,negative,5,December
7016,ac120787-f331-497f-8733-7cd63dfd36b6,love,2021-03-16,GIF,CULTURE,positive,65,March
7017,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-09-11,GIF,CULTURE,negative,5,September
7018,ac120787-f331-497f-8733-7cd63dfd36b6,cherish,2021-02-02,GIF,CULTURE,positive,70,February
7019,ac120787-f331-497f-8733-7cd63dfd36b6,worried,2020-10-13,GIF,CULTURE,negative,12,October
7020,ac120787-f331-497f-8733-7cd63dfd36b6,adore,2021-02-22,GIF,CULTURE,positive,72,February
7021,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,2020-09-07,GIF,CULTURE,negative,0,September
7022,ac120787-f331-497f-8733-7cd63dfd36b6,super love,2021-03-22,GIF,CULTURE,positive,75,March
7023,ac120787-f331-497f-8733-7cd63dfd36b6,intrigued,2021-03-17,GIF,CULTURE,positive,45,March
7024,ac120787-f331-497f-8733-7cd63dfd36b6,adore,2021-05-07,GIF,CULTURE,positive,72,May
7025,ac120787-f331-497f-8733-7cd63dfd36b6,interested,2020-08-22,GIF,CULTURE,positive,30,August
7026,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-08-30,GIF,CULTURE,negative,5,August
7027,ac120787-f331-497f-8733-7cd63dfd36b6,scared,2021-01-07,GIF,CULTURE,negative,15,January
7028,ac120787-f331-497f-8733-7cd63dfd36b6,like,2021-06-03,GIF,CULTURE,positive,50,June
7029,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-07-25,GIF,CULTURE,negative,5,July
7030,ac120787-f331-497f-8733-7cd63dfd36b6,indifferent,2020-12-19,GIF,CULTURE,neutral,20,December
7031,ac120787-f331-497f-8733-7cd63dfd36b6,adore,2021-04-29,GIF,CULTURE,positive,72,April
7032,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-11-15,GIF,CULTURE,negative,5,November
7033,ac120787-f331-497f-8733-7cd63dfd36b6,dislike,2021-06-11,GIF,CULTURE,negative,10,June
7034,ac120787-f331-497f-8733-7cd63dfd36b6,worried,2021-04-26,GIF,CULTURE,negative,12,April
7035,ac120787-f331-497f-8733-7cd63dfd36b6,love,2020-07-01,GIF,CULTURE,positive,65,July
7036,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,2020-08-31,GIF,CULTURE,negative,0,August
7037,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,2020-09-24,GIF,CULTURE,negative,0,September
7038,ac120787-f331-497f-8733-7cd63dfd36b6,hate,2020-08-21,GIF,CULTURE,negative,5,August
7039,ac120787-f331-497f-8733-7cd63dfd36b6,super love,2021-05-17,GIF,CULTURE,positive,75,May
7040,ac120787-f331-497f-8733-7cd63dfd36b6,interested,2020-12-16,GIF,CULTURE,positive,30,December
7041,ac120787-f331-497f-8733-7cd63dfd36b6,adore,2020-08-29,GIF,CULTURE,positive,72,August
7042,ac120787-f331-497f-8733-7cd63dfd36b6,heart,2020-11-26,GIF,CULTURE,positive,60,November
7043,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,2020-09-14,GIF,CULTURE,negative,0,September
7044,ac120787-f331-497f-8733-7cd63dfd36b6,adore,2020-12-28,GIF,CULTURE,positive,72,December
7045,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,2020-09-10,GIF,CULTURE,negative,0,September
7046,ac120787-f331-497f-8733-7cd63dfd36b6,cherish,2020-08-29,GIF,CULTURE,positive,70,August
7047,ac120787-f331-497f-8733-7cd63dfd36b6,like,2020-12-24,GIF,CULTURE,positive,50,December
7048,9ec9b340-df2d-472f-9a7f-80b4790788e6,heart,2021-01-04,photo,TRAVEL,positive,60,January
7049,9ec9b340-df2d-472f-9a7f-80b4790788e6,heart,2021-01-05,photo,TRAVEL,positive,60,January
7050,9ec9b340-df2d-472f-9a7f-80b4790788e6,peeking,2020-08-03,photo,TRAVEL,neutral,35,August
7051,9ec9b340-df2d-472f-9a7f-80b4790788e6,worried,2020-12-05,photo,TRAVEL,negative,12,December
7052,9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,2020-12-10,photo,TRAVEL,negative,15,December
7053,9ec9b340-df2d-472f-9a7f-80b4790788e6,love,2021-06-04,photo,TRAVEL,positive,65,June
7054,9ec9b340-df2d-472f-9a7f-80b4790788e6,cherish,2020-11-03,photo,TRAVEL,positive,70,November
7055,9ec9b340-df2d-472f-9a7f-80b4790788e6,interested,2020-08-06,photo,TRAVEL,positive,30,August
7056,9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,2020-06-27,photo,TRAVEL,negative,15,June
